Domain;Action;Beta;ValidationPercent;TestdataPercent;TrainingdataPercent;NumProblems;NumusefulActions;NumuselessActions;Vars;Clauses;Body;TpTraining;TnTraining;FpTraining;FnTraining;RecallTraining;PrecisionTraining;TpTest;TnTest;FpTest;FnTest;RecallTest;PrecisionTest;TpValidation;TnValidation;FpValidation;FnValidation;RecallValidation;PrecisionValidation;Hypothesis;SecondsElapsed;Date
blocksworld;move_b_to_t;2;0;00.02;0.061111111;35;634;21858;8;6;7;120;1936;45;0;1;0.727273;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25786;9;6;8;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.12;5;71;2481;9;6;8;16;232;6;0;1;0.727273;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;151;5204;9;6;8;30;482;13;0;1;0.697674;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.38;15;267;8004;9;6;8;50;738;19;0;1;0.724638;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;339;11221;9;6;8;67;1016;27;0;1;0.712766;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0.043055556;25;437;14612;9;6;8;87;1310;31;0;1;0.737288;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0.052083333;30;535;18081;9;6;8;103;1614;38;0;1;0.730496;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0.061111111;35;634;21858;9;6;8;119;1936;45;1;0.991667;0.72561;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;5;5;5;150;2257;51;2;0.986842;0.746269;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.12;5;71;2481;5;5;5;14;233;5;2;0.607638889;0.736842;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;151;5204;5;5;5;31;482;10;2;0.939394;0.756098;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.38;15;267;8004;5;5;5;50;739;16;2;0.961538;0.757576;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;339;11221;5;5;5;69;1016;23;2;0.971831;0.052083333;48;1490;12;15;0.761905;00.08;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.043055556;25;437;14612;5;5;5;92;1305;29;2;0.978723;0.760331;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.052083333;30;535;18081;5;5;5;111;1606;36;2;0.982301;0.755102;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.061111111;35;634;21858;5;5;5;127;1929;43;2;0.984496;0.747059;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;6;5;6;150;2258;50;2;0.986842;0.052083333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.12;5;71;2481;6;5;6;14;234;4;2;0.607638889;0.777778;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;151;5204;6;5;6;31;482;10;2;0.939394;0.756098;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.38;15;267;8004;6;5;6;50;739;16;2;0.961538;0.757576;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;339;11221;6;5;6;69;1016;23;2;0.971831;0.052083333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.043055556;25;437;14612;6;5;6;92;1306;28;2;0.978723;0.766667;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.052083333;30;535;18081;6;5;6;111;1607;35;2;0.982301;0.760274;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.061111111;35;634;21858;6;5;6;127;1930;42;2;0.984496;0.751479;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;7;6;7;150;2259;49;2;0.986842;0.753769;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.12;5;71;2481;7;6;7;14;234;4;2;0.607638889;0.777778;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;151;5204;7;6;7;31;482;10;2;0.939394;0.756098;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.38;15;267;8004;7;6;7;50;739;16;2;0.961538;0.757576;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;339;11221;7;6;7;69;1016;23;2;0.971831;0.052083333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.043055556;25;437;14612;7;6;7;92;1306;28;2;0.978723;0.766667;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.052083333;30;535;18081;7;6;7;111;1607;35;2;0.982301;0.760274;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.061111111;35;634;21858;7;6;7;127;1929;43;2;0.984496;0.747059;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;8;6;7;150;2257;51;2;0.986842;0.746269;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.12;5;71;2481;8;6;7;14;234;4;2;0.607638889;0.777778;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;151;5204;8;6;7;31;482;10;2;0.939394;0.756098;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.38;15;267;8004;8;6;7;50;739;16;2;0.961538;0.757576;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;339;11221;8;6;7;69;1016;23;2;0.971831;0.052083333;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.043055556;25;437;14612;8;6;7;92;1306;28;2;0.978723;0.766667;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.052083333;30;535;18081;8;6;7;111;1606;36;2;0.982301;0.755102;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.061111111;35;634;21858;8;6;7;127;1929;43;2;0.984496;0.747059;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;1;40;735;25786;9;6;8;150;2257;51;2;0.986842;0.746269;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.12;5;71;2481;9;6;8;13;233;5;3;5.642.361.111;0.722222;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.25;10;151;5204;9;6;8;31;482;10;2;0.939394;0.756098;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.38;15;267;8004;9;6;8;50;739;16;2;0.961538;0.757576;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;00.05;20;339;11221;9;6;8;69;1015;24;2;0.971831;0.741935;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.043055556;25;437;14612;9;6;8;92;1305;29;2;0.978723;0.760331;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.052083333;30;535;18081;9;6;8;111;1606;36;2;0.982301;0.755102;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
blocksworld;move_t_to_b;2;0;00.02;0.061111111;35;634;21858;9;6;8;127;1930;42;2;0.984496;0.751479;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;02/11/2021 01.00
satellite;calibrate;2;0;00.02;00.01;20;508;9908;7;5;5;33;68;43;37;0.471429;0.434211;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;1;193;8362;113576;7;5;5;351;620;590;312;0.529412;0.373007;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.12;24;641;11910;7;5;5;37;81;54;41;0.474359;0.406593;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.15;28;742;13974;7;5;5;48;89;59;47;0.505263;0.448598;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.17;32;930;15994;7;5;5;54;98;62;52;0.509434;0.465517;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.19;36;1025;18133;7;5;5;62;104;78;58;0.516667;0.442857;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.02;4;126;1923;7;5;5;8;3;6;10;0.444444;0.571429;98;444;472;107;0.478049;0.17193;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.21;40;1284;20159;7;5;5;77;113;91;65;0.542254;0.458333;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.23;44;1450;22290;7;5;5;84;118;102;70;0.545455;0.451613;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.25;48;1513;24538;7;5;5;88;139;126;74;0.54321;0.411215;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.27;52;1773;26623;7;5;5;96;151;130;87;0.52459;0.424779;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.29;56;1963;28806;7;5;5;101;160;148;92;0.523316;0.405622;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.31;60;2248;30905;7;5;5;108;165;148;105;0.507042;0.421875;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.33;64;2411;33134;7;5;5;113;179;151;111;0.504464;0.42803;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.35;68;2592;35363;7;5;5;118;197;158;115;0.506438;0.427536;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.37;72;2739;37650;7;5;5;125;210;172;117;0.516529;0.420875;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.39;76;2955;39887;7;5;5;136;223;187;121;0.529183;0.421053;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.04;8;272;3843;7;5;5;13;14;15;14;0.481481;0.464286;96;448;468;109;0.468293;0.170213;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.41;80;3189;42124;7;5;5;139;231;197;125;0.526515;0.41369;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.44;84;3272;44535;7;5;5;147;240;204;130;0.530686;0.418803;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.46;88;3502;46820;7;5;5;156;251;222;138;0.530612;0.412698;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.48;92;3588;49288;7;5;5;164;264;240;141;0.537705;0.405941;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.05;96;3693;51753;7;5;5;172;282;258;148;3,732638889;00.04;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.52;100;3952;54100;7;5;5;180;288;260;153;0.540541;0.409091;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.54;104;4336;56335;7;5;5;186;298;264;162;0.534483;0.413333;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.56;108;4475;58828;7;5;5;196;308;279;167;0.539945;0.412632;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.58;112;4556;61392;7;5;5;199;331;303;170;0.539295;0.396414;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.06;12;322;5878;7;5;5;19;37;26;19;00.05;0.422222;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.06;116;4861;63753;7;5;5;208;341;316;177;0.54026;0.396947;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,043055556;120;5005;66297;7;5;5;216;356;342;182;0.542714;0.387097;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,044444444;124;5264;68741;7;5;5;230;371;350;195;0.541176;0.396552;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,045833333;128;5492;71240;7;5;5;239;385;365;198;0.546911;0.395695;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,047222222;132;5827;73659;7;5;5;248;397;378;205;0.547461;0.396166;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.07;136;5913;76378;7;5;5;252;411;407;208;0.547826;0.382398;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,050694444;140;6020;79097;7;5;5;258;432;414;216;0.544304;0.383929;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,052083333;144;6247;81729;7;5;5;269;439;433;221;0.54898;0.383191;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,053472222;148;6425;84441;7;5;5;282;455;455;229;0.551859;0.382632;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,054861111;152;6745;87058;7;5;5;288;476;455;239;0.54649;0.387618;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;00.08;16;426;7874;7;5;5;29;51;31;35;0.453125;0.483333;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,05625;156;6849;89912;7;5;5;300;493;477;244;0.551471;2,68125;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,057638889;160;7004;92738;7;5;5;303;514;497;249;0.548913;0.37875;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,059027778;164;7246;95509;7;5;5;311;520;496;262;0.542757;0.385378;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,060416667;168;7480;98325;7;5;5;317;534;506;269;0.540956;0.385176;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,061805556;172;7596;101276;7;5;5;322;547;519;276;0.538462;0.382878;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,063194444;175;7625;103076;7;5;5;327;560;540;277;0.541391;0.377163;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,063888889;178;7645;104889;7;5;5;327;579;554;279;0.539604;0.371169;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,065277778;181;7819;106568;7;5;5;338;581;557;287;3,755555556;0.377654;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,065972222;184;7867;108384;7;5;5;340;588;566;292;0.537975;0.375276;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,067361111;187;8058;110073;7;5;5;344;595;574;299;0.534992;0.374728;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
satellite;calibrate;2;0;00.02;0,068055556;190;8162;111863;7;5;5;350;606;585;302;0.53681;0.374332;98;447;469;107;0.478049;0.17284;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;5;5;6;100;9363;528;79;0.558659;0.159236;105;18715;600;205;0.33871;0.148936;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;5;5;6;177;14446;871;112;0.612457;0.168893;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;5;5;6;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;5;5;6;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;5;5;7;100;9363;528;79;0.558659;0.159236;105;18715;600;205;0.33871;0.148936;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;5;5;7;177;14446;871;112;0.612457;0.168893;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;5;5;7;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;5;5;7;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;5;5;8;100;9363;528;79;0.558659;0.159236;105;18715;600;205;0.33871;0.148936;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;5;5;8;177;14446;871;112;0.612457;0.168893;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;5;5;8;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;5;5;8;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;5;5;9;100;9363;528;79;0.558659;0.159236;105;18715;600;205;0.33871;0.148936;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;5;5;9;177;14446;871;112;0.612457;0.168893;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;5;5;9;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;5;5;9;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;5;5;1;100;9363;528;79;0.558659;0.159236;105;18715;600;205;0.33871;0.148936;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;5;5;1;177;14446;871;112;0.612457;0.168893;131;18702;613;179;0.422581;0.176075;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;5;5;1;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;5;5;1;38;4689;118;51;0.426966;0.24359;92;19050;265;218;0.296774;0.257703;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.05;20;316;12094;5;5;2;70;9700;191;109;0.391061;0.268199;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;0,052083333;30;500;18702;5;5;2;108;15024;293;181;0.373702;0.269327;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;1;40;735;25785;5;5;2;152;20770;386;292;0.342342;0.282528;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_b;2;0;00.02;00.25;10;156;5884;5;5;2;35;4716;91;54;0.393258;0.277778;81;19120;195;229;0.26129;0.293478;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;4;5;6;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;4;5;6;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;4;5;6;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;4;5;6;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;4;5;7;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;4;5;7;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;4;5;7;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;4;5;7;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;4;5;8;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;4;5;8;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;4;5;8;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;4;5;8;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.05;20;316;12094;4;5;9;62;1082;26;0;1;0.704545;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;0,052083333;30;500;18702;4;5;9;99;1661;38;0;1;0.722628;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;1;40;735;25785;4;5;9;138;2269;53;0;1;0.722513;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
blocksworld;move_b_to_t;2;0;00.02;00.25;10;156;5884;4;5;9;32;525;15;0;1;0.680851;63;1472;30;0;1;0.677419;0;0;0;0;0;0;;240;03/11/2021 01.00
